id,date,title,vol,iss,prev_id,next_id,restricted
sim_notes-and-queries_1945-04-07_188_7,1945-04-07,Notes and Queries  1945-04-07: Vol 188 Iss 7,188,7,sim_notes-and-queries_1945-03-24_188_6,sim_notes-and-queries_1945-04-21_188_8,true
sim_notes-and-queries_1945-04-21_188_8,1945-04-21,Notes and Queries  1945-04-21: Vol 188 Iss 8,188,8,sim_notes-and-queries_1945-04-07_188_7,sim_notes-and-queries_1945-05-05_188_9,true
sim_notes-and-queries_1945-05-05_188_9,1945-05-05,Notes and Queries  1945-05-05: Vol 188 Iss 9,188,9,sim_notes-and-queries_1945-04-21_188_8,sim_notes-and-queries_1945-05-19_188_10,true
sim_notes-and-queries_1945-05-19_188_10,1945-05-19,Notes and Queries  1945-05-19: Vol 188 Iss 10,188,10,sim_notes-and-queries_1945-05-05_188_9,sim_notes-and-queries_1945-06-02_188_11,true
sim_notes-and-queries_1945-06-02_188_11,1945-06-02,Notes and Queries  1945-06-02: Vol 188 Iss 11,188,11,sim_notes-and-queries_1945-05-19_188_10,sim_notes-and-queries_1945-06-16_188_12,true
sim_notes-and-queries_1945-06-16_188_12,1945-06-16,Notes and Queries  1945-06-16: Vol 188 Iss 12,188,12,sim_notes-and-queries_1945-06-02_188_11,sim_notes-and-queries_1945-06-30_188_13,true
sim_notes-and-queries_1945-06-30_188_13,1945-06-30,Notes and Queries  1945-06-30: Vol 188 Iss 13,188,13,sim_notes-and-queries_1945-06-16_188_12,sim_notes-and-queries_1945_189_index,true
sim_notes-and-queries_1945-07-14_189_1,1945-07-14,Notes and Queries  1945-07-14: Vol 189 Iss 1,189,1,sim_notes-and-queries_1945_189_index,sim_notes-and-queries_1945-07-28_189_2,true
sim_notes-and-queries_1945-07-28_189_2,1945-07-28,Notes and Queries  1945-07-28: Vol 189 Iss 2,189,2,sim_notes-and-queries_1945-07-14_189_1,sim_notes-and-queries_1945-08-11_189_3,true
sim_notes-and-queries_1945-08-11_189_3,1945-08-11,Notes and Queries  1945-08-11: Vol 189 Iss 3,189,3,sim_notes-and-queries_1945-07-28_189_2,sim_notes-and-queries_1945-08-25_189_4,true
sim_notes-and-queries_1945-08-25_189_4,1945-08-25,Notes and Queries  1945-08-25: Vol 189 Iss 4,189,4,sim_notes-and-queries_1945-08-11_189_3,sim_notes-and-queries_1945-09-08_189_5,true
sim_notes-and-queries_1945-09-08_189_5,1945-09-08,Notes and Queries  1945-09-08: Vol 189 Iss 5,189,5,sim_notes-and-queries_1945-08-25_189_4,sim_notes-and-queries_1945-09-22_189_6,true
sim_notes-and-queries_1945-09-22_189_6,1945-09-22,Notes and Queries  1945-09-22: Vol 189 Iss 6,189,6,sim_notes-and-queries_1945-09-08_189_5,sim_notes-and-queries_1945-10-06_189_7,true
sim_notes-and-queries_1945-10-06_189_7,1945-10-06,Notes and Queries  1945-10-06: Vol 189 Iss 7,189,7,sim_notes-and-queries_1945-09-22_189_6,sim_notes-and-queries_1945-10-20_189_8,true
sim_notes-and-queries_1945-10-20_189_8,1945-10-20,Notes and Queries  1945-10-20: Vol 189 Iss 8,189,8,sim_notes-and-queries_1945-10-06_189_7,sim_notes-and-queries_1945-11-03_189_9,true
sim_notes-and-queries_1945-11-03_189_9,1945-11-03,Notes and Queries  1945-11-03: Vol 189 Iss 9,189,9,sim_notes-and-queries_1945-10-20_189_8,sim_notes-and-queries_1945-11-17_189_10,true
sim_notes-and-queries_1945-11-17_189_10,1945-11-17,Notes and Queries  1945-11-17: Vol 189 Iss 10,189,10,sim_notes-and-queries_1945-11-03_189_9,sim_notes-and-queries_1945-12-01_189_11,true
sim_notes-and-queries_1945-12-01_189_11,1945-12-01,Notes and Queries  1945-12-01: Vol 189 Iss 11,189,11,sim_notes-and-queries_1945-11-17_189_10,sim_notes-and-queries_1945-12-15_189_12,true
sim_notes-and-queries_1945-12-15_189_12,1945-12-15,Notes and Queries  1945-12-15: Vol 189 Iss 12,189,12,sim_notes-and-queries_1945-12-01_189_11,sim_notes-and-queries_1945-12-29_189_13,true
sim_notes-and-queries_1945-12-29_189_13,1945-12-29,Notes and Queries  1945-12-29: Vol 189 Iss 13,189,13,sim_notes-and-queries_1945-12-15_189_12,sim_notes-and-queries_1946_190_index,true
sim_notes-and-queries_1945_188_index,1945,Notes and Queries  1945: Vol 188 Index,188,Index,sim_notes-and-queries_1944-12-30_187_14,sim_notes-and-queries_1945-01-13_188_1,
sim_notes-and-queries_1945_189_index,1945,Notes and Queries  1945: Vol 189 Index,189,Index,sim_notes-and-queries_1945-06-30_188_13,sim_notes-and-queries_1945-07-14_189_1,
sim_notes-and-queries_1946-01-12_190_1,1946-01-12,Notes and Queries  1946-01-12: Vol 190 Iss 1,190,1,sim_notes-and-queries_1946_190_index,sim_notes-and-queries_1946-01-26_190_2,true
sim_notes-and-queries_1946-01-26_190_2,1946-01-26,Notes and Queries  1946-01-26: Vol 190 Iss 2,190,2,sim_notes-and-queries_1946-01-12_190_1,sim_notes-and-queries_1946-02-09_190_3,true
sim_notes-and-queries_1946-02-09_190_3,1946-02-09,Notes and Queries  1946-02-09: Vol 190 Iss 3,190,3,sim_notes-and-queries_1946-01-26_190_2,sim_notes-and-queries_1946-02-23_190_4,true
sim_notes-and-queries_1946-02-23_190_4,1946-02-23,Notes and Queries  1946-02-23: Vol 190 Iss 4,190,4,sim_notes-and-queries_1946-02-09_190_3,sim_notes-and-queries_1946-03-09_190_5,true
sim_notes-and-queries_1946-03-09_190_5,1946-03-09,Notes and Queries  1946-03-09: Vol 190 Iss 5,190,5,sim_notes-and-queries_1946-02-23_190_4,sim_notes-and-queries_1946-03-23_190_6,true
sim_notes-and-queries_1946-03-23_190_6,1946-03-23,Notes and Queries  1946-03-23: Vol 190 Iss 6,190,6,sim_notes-and-queries_1946-03-09_190_5,sim_notes-and-queries_1946-04-06_190_7,true
sim_notes-and-queries_1946-04-06_190_7,1946-04-06,Notes and Queries  1946-04-06: Vol 190 Iss 7,190,7,sim_notes-and-queries_1946-03-23_190_6,sim_notes-and-queries_1946-04-20_190_8,true
sim_notes-and-queries_1946-04-20_190_8,1946-04-20,Notes and Queries  1946-04-20: Vol 190 Iss 8,190,8,sim_notes-and-queries_1946-04-06_190_7,sim_notes-and-queries_1946-05-04_190_9,true
sim_notes-and-queries_1946-05-04_190_9,1946-05-04,Notes and Queries  1946-05-04: Vol 190 Iss 9,190,9,sim_notes-and-queries_1946-04-20_190_8,sim_notes-and-queries_1946-05-18_190_10,true
sim_notes-and-queries_1946-05-18_190_10,1946-05-18,Notes and Queries  1946-05-18: Vol 190 Iss 10,190,10,sim_notes-and-queries_1946-05-04_190_9,sim_notes-and-queries_1946-06-01_190_11,true
sim_notes-and-queries_1946-06-01_190_11,1946-06-01,Notes and Queries  1946-06-01: Vol 190 Iss 11,190,11,sim_notes-and-queries_1946-05-18_190_10,sim_notes-and-queries_1946-06-15_190_12,true
sim_notes-and-queries_1946-06-15_190_12,1946-06-15,Notes and Queries  1946-06-15: Vol 190 Iss 12,190,12,sim_notes-and-queries_1946-06-01_190_11,sim_notes-and-queries_1946-06-29_190_13,true
sim_notes-and-queries_1946-06-29_190_13,1946-06-29,Notes and Queries  1946-06-29: Vol 190 Iss 13,190,13,sim_notes-and-queries_1946-06-15_190_12,sim_notes-and-queries_1946_191_index,true
sim_notes-and-queries_1946-07-13_191_1,1946-07-13,Notes and Queries  1946-07-13: Vol 191 Iss 1,191,1,sim_notes-and-queries_1946_191_index,sim_notes-and-queries_1946-07-27_191_2,true
sim_notes-and-queries_1946-07-27_191_2,1946-07-27,Notes and Queries  1946-07-27: Vol 191 Iss 2,191,2,sim_notes-and-queries_1946-07-13_191_1,sim_notes-and-queries_1946-08-10_191_3,true
sim_notes-and-queries_1946-08-10_191_3,1946-08-10,Notes and Queries  1946-08-10: Vol 191 Iss 3,191,3,sim_notes-and-queries_1946-07-27_191_2,sim_notes-and-queries_1946-08-24_191_4,true
sim_notes-and-queries_1946-08-24_191_4,1946-08-24,Notes and Queries  1946-08-24: Vol 191 Iss 4,191,4,sim_notes-and-queries_1946-08-10_191_3,sim_notes-and-queries_1946-09-07_191_5,true
sim_notes-and-queries_1946-09-07_191_5,1946-09-07,Notes and Queries  1946-09-07: Vol 191 Iss 5,191,5,sim_notes-and-queries_1946-08-24_191_4,sim_notes-and-queries_1946-09-21_191_6,true
sim_notes-and-queries_1946-09-21_191_6,1946-09-21,Notes and Queries  1946-09-21: Vol 191 Iss 6,191,6,sim_notes-and-queries_1946-09-07_191_5,sim_notes-and-queries_1946-10-05_191_7,true
sim_notes-and-queries_1946-10-05_191_7,1946-10-05,Notes and Queries  1946-10-05: Vol 191 Iss 7,191,7,sim_notes-and-queries_1946-09-21_191_6,sim_notes-and-queries_1946-10-19_191_8,true
sim_notes-and-queries_1946-10-19_191_8,1946-10-19,Notes and Queries  1946-10-19: Vol 191 Iss 8,191,8,sim_notes-and-queries_1946-10-05_191_7,sim_notes-and-queries_1946-11-02_191_9,true
sim_notes-and-queries_1946-11-02_191_9,1946-11-02,Notes and Queries  1946-11-02: Vol 191 Iss 9,191,9,sim_notes-and-queries_1946-10-19_191_8,sim_notes-and-queries_1946-11-16_191_10,true
sim_notes-and-queries_1946-11-16_191_10,1946-11-16,Notes and Queries  1946-11-16: Vol 191 Iss 10,191,10,sim_notes-and-queries_1946-11-02_191_9,sim_notes-and-queries_1946-11-30_191_11,true
sim_notes-and-queries_1946-11-30_191_11,1946-11-30,Notes and Queries  1946-11-30: Vol 191 Iss 11,191,11,sim_notes-and-queries_1946-11-16_191_10,sim_notes-and-queries_1946-12-14_191_12,true
sim_notes-and-queries_1946-12-14_191_12,1946-12-14,Notes and Queries  1946-12-14: Vol 191 Iss 12,191,12,sim_notes-and-queries_1946-11-30_191_11,sim_notes-and-queries_1946-12-28_191_13,true
sim_notes-and-queries_1946-12-28_191_13,1946-12-28,Notes and Queries  1946-12-28: Vol 191 Iss 13,191,13,sim_notes-and-queries_1946-12-14_191_12,sim_notes-and-queries_1947_192_index,true
sim_notes-and-queries_1946_190_index,1946,Notes and Queries  1946: Vol 190 Index,190,Index,sim_notes-and-queries_1945-12-29_189_13,sim_notes-and-queries_1946-01-12_190_1,
sim_notes-and-queries_1946_191_index,1946,Notes and Queries  1946: Vol 191 Index,191,Index,sim_notes-and-queries_1946-06-29_190_13,sim_notes-and-queries_1946-07-13_191_1,
sim_notes-and-queries_1947-01-11_192_1,1947-01-11,Notes and Queries  1947-01-11: Vol 192 Iss 1,192,1,sim_notes-and-queries_1947_192_index,sim_notes-and-queries_1947-01-25_192_2,true
sim_notes-and-queries_1947-01-25_192_2,1947-01-25,Notes and Queries  1947-01-25: Vol 192 Iss 2,192,2,sim_notes-and-queries_1947-01-11_192_1,sim_notes-and-queries_1947-02-08_192_3,true
sim_notes-and-queries_1947-02-08_192_3,1947-02-08,Notes and Queries  1947-02-08: Vol 192 Iss 3,192,3,sim_notes-and-queries_1947-01-25_192_2,sim_notes-and-queries_1947-02-22_192_4,true
sim_notes-and-queries_1947-02-22_192_4,1947-02-22,Notes and Queries  1947-02-22: Vol 192 Iss 4,192,4,sim_notes-and-queries_1947-02-08_192_3,sim_notes-and-queries_1947-03-08_192_5,true
sim_notes-and-queries_1947-03-08_192_5,1947-03-08,Notes and Queries  1947-03-08: Vol 192 Iss 5,192,5,sim_notes-and-queries_1947-02-22_192_4,sim_notes-and-queries_1947-03-22_192_6,true
sim_notes-and-queries_1947-03-22_192_6,1947-03-22,Notes and Queries  1947-03-22: Vol 192 Iss 6,192,6,sim_notes-and-queries_1947-03-08_192_5,sim_notes-and-queries_1947-04-05_192_7,true
sim_notes-and-queries_1947-04-05_192_7,1947-04-05,Notes and Queries  1947-04-05: Vol 192 Iss 7,192,7,sim_notes-and-queries_1947-03-22_192_6,sim_notes-and-queries_1947-04-19_192_8,true
sim_notes-and-queries_1947-04-19_192_8,1947-04-19,Notes and Queries  1947-04-19: Vol 192 Iss 8,192,8,sim_notes-and-queries_1947-04-05_192_7,sim_notes-and-queries_1947-05-03_192_9,true
sim_notes-and-queries_1947-05-03_192_9,1947-05-03,Notes and Queries  1947-05-03: Vol 192 Iss 9,192,9,sim_notes-and-queries_1947-04-19_192_8,sim_notes-and-queries_1947-05-17_192_10,true
sim_notes-and-queries_1947-05-17_192_10,1947-05-17,Notes and Queries  1947-05-17: Vol 192 Iss 10,192,10,sim_notes-and-queries_1947-05-03_192_9,sim_notes-and-queries_1947-05-31_192_11,true
sim_notes-and-queries_1947-05-31_192_11,1947-05-31,Notes and Queries  1947-05-31: Vol 192 Iss 11,192,11,sim_notes-and-queries_1947-05-17_192_10,sim_notes-and-queries_1947-06-14_192_12,true
sim_notes-and-queries_1947-06-14_192_12,1947-06-14,Notes and Queries  1947-06-14: Vol 192 Iss 12,192,12,sim_notes-and-queries_1947-05-31_192_11,sim_notes-and-queries_1947-06-28_192_13,true
sim_notes-and-queries_1947-06-28_192_13,1947-06-28,Notes and Queries  1947-06-28: Vol 192 Iss 13,192,13,sim_notes-and-queries_1947-06-14_192_12,sim_notes-and-queries_1947-07-12_192_14,true
sim_notes-and-queries_1947-07-12_192_14,1947-07-12,Notes and Queries  1947-07-12: Vol 192 Iss 14,192,14,sim_notes-and-queries_1947-06-28_192_13,sim_notes-and-queries_1947-07-26_192_15,true
sim_notes-and-queries_1947-07-26_192_15,1947-07-26,Notes and Queries  1947-07-26: Vol 192 Iss 15,192,15,sim_notes-and-queries_1947-07-12_192_14,sim_notes-and-queries_1947-08-09_192_16,true
sim_notes-and-queries_1947-08-09_192_16,1947-08-09,Notes and Queries  1947-08-09: Vol 192 Iss 16,192,16,sim_notes-and-queries_1947-07-26_192_15,sim_notes-and-queries_1947-08-23_192_17,true
sim_notes-and-queries_1947-08-23_192_17,1947-08-23,Notes and Queries  1947-08-23: Vol 192 Iss 17,192,17,sim_notes-and-queries_1947-08-09_192_16,sim_notes-and-queries_1947-09-06_192_18,true
sim_notes-and-queries_1947-09-06_192_18,1947-09-06,Notes and Queries  1947-09-06: Vol 192 Iss 18,192,18,sim_notes-and-queries_1947-08-23_192_17,sim_notes-and-queries_1947-09-20_192_19,true
sim_notes-and-queries_1947-09-20_192_19,1947-09-20,Notes and Queries  1947-09-20: Vol 192 Iss 19,192,19,sim_notes-and-queries_1947-09-06_192_18,sim_notes-and-queries_1947-10-04_192_20,true
sim_notes-and-queries_1947-10-04_192_20,1947-10-04,Notes and Queries  1947-10-04: Vol 192 Iss 20,192,20,sim_notes-and-queries_1947-09-20_192_19,sim_notes-and-queries_1947-10-18_192_21,true
sim_notes-and-queries_1947-10-18_192_21,1947-10-18,Notes and Queries  1947-10-18: Vol 192 Iss 21,192,21,sim_notes-and-queries_1947-10-04_192_20,sim_notes-and-queries_1947-11-01_192_22,true
sim_notes-and-queries_1947-11-01_192_22,1947-11-01,Notes and Queries  1947-11-01: Vol 192 Iss 22,192,22,sim_notes-and-queries_1947-10-18_192_21,sim_notes-and-queries_1947-11-15_192_23,true
sim_notes-and-queries_1947-11-15_192_23,1947-11-15,Notes and Queries  1947-11-15: Vol 192 Iss 23,192,23,sim_notes-and-queries_1947-11-01_192_22,sim_notes-and-queries_1947-11-29_192_24,true
sim_notes-and-queries_1947-11-29_192_24,1947-11-29,Notes and Queries  1947-11-29: Vol 192 Iss 24,192,24,sim_notes-and-queries_1947-11-15_192_23,sim_notes-and-queries_1947-12-13_192_25,true
sim_notes-and-queries_1947-12-13_192_25,1947-12-13,Notes and Queries  1947-12-13: Vol 192 Iss 25,192,25,sim_notes-and-queries_1947-11-29_192_24,sim_notes-and-queries_1947-12-27_192_26,true
sim_notes-and-queries_1947-12-27_192_26,1947-12-27,Notes and Queries  1947-12-27: Vol 192 Iss 26,192,26,sim_notes-and-queries_1947-12-13_192_25,sim_notes-and-queries_1948_193_index,true
sim_notes-and-queries_1947_192_index,1947,Notes and Queries  1947: Vol 192 Index,192,Index,sim_notes-and-queries_1946-12-28_191_13,sim_notes-and-queries_1947-01-11_192_1,
sim_notes-and-queries_1948-01-10_193_1,1948-01-10,Notes and Queries  1948-01-10: Vol 193 Iss 1,193,1,sim_notes-and-queries_1948_193_index,sim_notes-and-queries_1948-01-24_193_2,true
sim_notes-and-queries_1948-01-24_193_2,1948-01-24,Notes and Queries  1948-01-24: Vol 193 Iss 2,193,2,sim_notes-and-queries_1948-01-10_193_1,sim_notes-and-queries_1948-02-07_193_3,true
sim_notes-and-queries_1948-02-07_193_3,1948-02-07,Notes and Queries  1948-02-07: Vol 193 Iss 3,193,3,sim_notes-and-queries_1948-01-24_193_2,sim_notes-and-queries_1948-02-21_193_4,true
sim_notes-and-queries_1948-02-21_193_4,1948-02-21,Notes and Queries  1948-02-21: Vol 193 Iss 4,193,4,sim_notes-and-queries_1948-02-07_193_3,sim_notes-and-queries_1948-03-06_193_5,true
sim_notes-and-queries_1948-03-06_193_5,1948-03-06,Notes and Queries  1948-03-06: Vol 193 Iss 5,193,5,sim_notes-and-queries_1948-02-21_193_4,sim_notes-and-queries_1948-03-20_193_6,true
sim_notes-and-queries_1948-03-20_193_6,1948-03-20,Notes and Queries  1948-03-20: Vol 193 Iss 6,193,6,sim_notes-and-queries_1948-03-06_193_5,sim_notes-and-queries_1948-04-03_193_7,true
sim_notes-and-queries_1948-04-03_193_7,1948-04-03,Notes and Queries  1948-04-03: Vol 193 Iss 7,193,7,sim_notes-and-queries_1948-03-20_193_6,sim_notes-and-queries_1948-04-17_193_8,true
sim_notes-and-queries_1948-04-17_193_8,1948-04-17,Notes and Queries  1948-04-17: Vol 193 Iss 8,193,8,sim_notes-and-queries_1948-04-03_193_7,sim_notes-and-queries_1948-05-01_193_9,true
sim_notes-and-queries_1948-05-01_193_9,1948-05-01,Notes and Queries  1948-05-01: Vol 193 Iss 9,193,9,sim_notes-and-queries_1948-04-17_193_8,sim_notes-and-queries_1948-05-15_193_10,true
sim_notes-and-queries_1948-05-15_193_10,1948-05-15,Notes and Queries  1948-05-15: Vol 193 Iss 10,193,10,sim_notes-and-queries_1948-05-01_193_9,sim_notes-and-queries_1948-05-29_193_11,true
sim_notes-and-queries_1948-05-29_193_11,1948-05-29,Notes and Queries  1948-05-29: Vol 193 Iss 11,193,11,sim_notes-and-queries_1948-05-15_193_10,sim_notes-and-queries_1948-06-12_193_12,true
sim_notes-and-queries_1948-06-12_193_12,1948-06-12,Notes and Queries  1948-06-12: Vol 193 Iss 12,193,12,sim_notes-and-queries_1948-05-29_193_11,sim_notes-and-queries_1948-06-26_193_13,true
sim_notes-and-queries_1948-06-26_193_13,1948-06-26,Notes and Queries  1948-06-26: Vol 193 Iss 13,193,13,sim_notes-and-queries_1948-06-12_193_12,sim_notes-and-queries_1948-07-10_193_14,true
sim_notes-and-queries_1948-07-10_193_14,1948-07-10,Notes and Queries  1948-07-10: Vol 193 Iss 14,193,14,sim_notes-and-queries_1948-06-26_193_13,sim_notes-and-queries_1948-07-24_193_15,true
sim_notes-and-queries_1948-07-24_193_15,1948-07-24,Notes and Queries  1948-07-24: Vol 193 Iss 15,193,15,sim_notes-and-queries_1948-07-10_193_14,sim_notes-and-queries_1948-08-07_193_16,true
sim_notes-and-queries_1948-08-07_193_16,1948-08-07,Notes and Queries  1948-08-07: Vol 193 Iss 16,193,16,sim_notes-and-queries_1948-07-24_193_15,sim_notes-and-queries_1948-08-21_193_17,true
sim_notes-and-queries_1948-08-21_193_17,1948-08-21,Notes and Queries  1948-08-21: Vol 193 Iss 17,193,17,sim_notes-and-queries_1948-08-07_193_16,sim_notes-and-queries_1948-09-04_193_18,true
sim_notes-and-queries_1948-09-04_193_18,1948-09-04,Notes and Queries  1948-09-04: Vol 193 Iss 18,193,18,sim_notes-and-queries_1948-08-21_193_17,sim_notes-and-queries_1948-09-18_193_19,true
sim_notes-and-queries_1948-09-18_193_19,1948-09-18,Notes and Queries  1948-09-18: Vol 193 Iss 19,193,19,sim_notes-and-queries_1948-09-04_193_18,sim_notes-and-queries_1948-10-02_193_20,true
sim_notes-and-queries_1948-10-02_193_20,1948-10-02,Notes and Queries  1948-10-02: Vol 193 Iss 20,193,20,sim_notes-and-queries_1948-09-18_193_19,sim_notes-and-queries_1948-10-16_193_21,true
sim_notes-and-queries_1948-10-16_193_21,1948-10-16,Notes and Queries  1948-10-16: Vol 193 Iss 21,193,21,sim_notes-and-queries_1948-10-02_193_20,sim_notes-and-queries_1948-10-30_193_22,true
sim_notes-and-queries_1948-10-30_193_22,1948-10-30,Notes and Queries  1948-10-30: Vol 193 Iss 22,193,22,sim_notes-and-queries_1948-10-16_193_21,sim_notes-and-queries_1948-11-13_193_23,true
sim_notes-and-queries_1948-11-13_193_23,1948-11-13,Notes and Queries  1948-11-13: Vol 193 Iss 23,193,23,sim_notes-and-queries_1948-10-30_193_22,sim_notes-and-queries_1948-11-27_193_24,true
sim_notes-and-queries_1948-11-27_193_24,1948-11-27,Notes and Queries  1948-11-27: Vol 193 Iss 24,193,24,sim_notes-and-queries_1948-11-13_193_23,sim_notes-and-queries_1948-12-11_193_25,true
sim_notes-and-queries_1948-12-11_193_25,1948-12-11,Notes and Queries  1948-12-11: Vol 193 Iss 25,193,25,sim_notes-and-queries_1948-11-27_193_24,sim_notes-and-queries_1948-12-24_193_26,true
sim_notes-and-queries_1948-12-24_193_26,1948-12-24,Notes and Queries  1948-12-24: Vol 193 Iss 26,193,26,sim_notes-and-queries_1948-12-11_193_25,sim_notes-and-queries_1949_194_index,true
sim_notes-and-queries_1948_193_index,1948,Notes and Queries  1948: Vol 193 Index,193,Index,sim_notes-and-queries_1947-12-27_192_26,sim_notes-and-queries_1948-01-10_193_1,
sim_notes-and-queries_1949-01-08_194_1,1949-01-08,Notes and Queries  1949-01-08: Vol 194 Iss 1,194,1,sim_notes-and-queries_1949_194_index,sim_notes-and-queries_1949-01-22_194_2,true
sim_notes-and-queries_1949-01-22_194_2,1949-01-22,Notes and Queries  1949-01-22: Vol 194 Iss 2,194,2,sim_notes-and-queries_1949-01-08_194_1,sim_notes-and-queries_1949-02-05_194_3,true
sim_notes-and-queries_1949-02-05_194_3,1949-02-05,Notes and Queries  1949-02-05: Vol 194 Iss 3,194,3,sim_notes-and-queries_1949-01-22_194_2,sim_notes-and-queries_1949-02-19_194_4,true
sim_notes-and-queries_1949-02-19_194_4,1949-02-19,Notes and Queries  1949-02-19: Vol 194 Iss 4,194,4,sim_notes-and-queries_1949-02-05_194_3,sim_notes-and-queries_1949-03-05_194_5,true
sim_notes-and-queries_1949-03-05_194_5,1949-03-05,Notes and Queries  1949-03-05: Vol 194 Iss 5,194,5,sim_notes-and-queries_1949-02-19_194_4,sim_notes-and-queries_1949-03-19_194_6,true
